Inizio addestramento intensivo della PINN su GPU Cluster...
/opt/conda/lib/python3.11/site-packages/torch/autograd/graph.py:824: UserWarning: Attempting to run cuBLAS, but there was no current CUDA context! Attempting to set the primary context... (Triggered internally at /pytorch/aten/src/ATen/cuda/CublasHandlePool.cpp:181.)
  return Variable._execution_engine.run_backward(  # Calls into the C++ engine to run the backward pass
--- Avvio Training PINN su CUDA (Ambiente: cluster) ---
Epoch 15100/50000 | Loss Totale: 0.0000 (Dati: 0.0000, Fisica: 0.0000) | Parametro Scoperto D: 0.0175
Epoch 15200/50000 | Loss Totale: 0.0000 (Dati: 0.0000, Fisica: 0.0000) | Parametro Scoperto D: 0.0175
Epoch 15300/50000 | Loss Totale: 0.0000 (Dati: 0.0000, Fisica: 0.0000) | Parametro Scoperto D: 0.0175
Epoch 15400/50000 | Loss Totale: 0.0000 (Dati: 0.0000, Fisica: 0.0000) | Parametro Scoperto D: 0.0174
Epoch 15500/50000 | Loss Totale: 0.0000 (Dati: 0.0000, Fisica: 0.0000) | Parametro Scoperto D: 0.0175
Epoch 15600/50000 | Loss Totale: 0.0000 (Dati: 0.0000, Fisica: 0.0000) | Parametro Scoperto D: 0.0175
Epoch 15700/50000 | Loss Totale: 0.0001 (Dati: 0.0001, Fisica: 0.0000) | Parametro Scoperto D: 0.0175
Epoch 15800/50000 | Loss Totale: 0.0000 (Dati: 0.0000, Fisica: 0.0000) | Parametro Scoperto D: 0.0175
Epoch 15900/50000 | Loss Totale: 0.0000 (Dati: 0.0000, Fisica: 0.0000) | Parametro Scoperto D: 0.0176
Epoch 16000/50000 | Loss Totale: 0.0004 (Dati: 0.0004, Fisica: 0.0000) | Parametro Scoperto D: 0.0176
Epoch 16100/50000 | Loss Totale: 0.0000 (Dati: 0.0000, Fisica: 0.0000) | Parametro Scoperto D: 0.0176
Epoch 16200/50000 | Loss Totale: 0.0000 (Dati: 0.0000, Fisica: 0.0000) | Parametro Scoperto D: 0.0176
Epoch 16300/50000 | Loss Totale: 0.0003 (Dati: 0.0001, Fisica: 0.0001) | Parametro Scoperto D: 0.0173
Epoch 16400/50000 | Loss Totale: 0.0000 (Dati: 0.0000, Fisica: 0.0000) | Parametro Scoperto D: 0.0176
Epoch 16500/50000 | Loss Totale: 0.0000 (Dati: 0.0000, Fisica: 0.0000) | Parametro Scoperto D: 0.0176
Epoch 16600/50000 | Loss Totale: 0.0000 (Dati: 0.0000, Fisica: 0.0000) | Parametro Scoperto D: 0.0176
Epoch 16700/50000 | Loss Totale: 0.0000 (Dati: 0.0000, Fisica: 0.0000) | Parametro Scoperto D: 0.0176
Epoch 16800/50000 | Loss Totale: 0.0000 (Dati: 0.0000, Fisica: 0.0000) | Parametro Scoperto D: 0.0176
Epoch 16900/50000 | Loss Totale: 0.0000 (Dati: 0.0000, Fisica: 0.0000) | Parametro Scoperto D: 0.0175
Epoch 17000/50000 | Loss Totale: 0.0000 (Dati: 0.0000, Fisica: 0.0000) | Parametro Scoperto D: 0.0176
Epoch 17100/50000 | Loss Totale: 0.0000 (Dati: 0.0000, Fisica: 0.0000) | Parametro Scoperto D: 0.0176
Epoch 17200/50000 | Loss Totale: 0.0000 (Dati: 0.0000, Fisica: 0.0000) | Parametro Scoperto D: 0.0176
Epoch 17300/50000 | Loss Totale: 0.0000 (Dati: 0.0000, Fisica: 0.0000) | Parametro Scoperto D: 0.0176
Epoch 17400/50000 | Loss Totale: 0.0000 (Dati: 0.0000, Fisica: 0.0000) | Parametro Scoperto D: 0.0176
Epoch 17500/50000 | Loss Totale: 0.0000 (Dati: 0.0000, Fisica: 0.0000) | Parametro Scoperto D: 0.0176
Epoch 17600/50000 | Loss Totale: 0.0000 (Dati: 0.0000, Fisica: 0.0000) | Parametro Scoperto D: 0.0176
Epoch 17700/50000 | Loss Totale: 0.0000 (Dati: 0.0000, Fisica: 0.0000) | Parametro Scoperto D: 0.0176
Epoch 17800/50000 | Loss Totale: 0.0000 (Dati: 0.0000, Fisica: 0.0000) | Parametro Scoperto D: 0.0176
Epoch 17900/50000 | Loss Totale: 0.0000 (Dati: 0.0000, Fisica: 0.0000) | Parametro Scoperto D: 0.0176
Epoch 18000/50000 | Loss Totale: 0.0006 (Dati: 0.0006, Fisica: 0.0000) | Parametro Scoperto D: 0.0175
Epoch 18100/50000 | Loss Totale: 0.0000 (Dati: 0.0000, Fisica: 0.0000) | Parametro Scoperto D: 0.0176
Epoch 18200/50000 | Loss Totale: 0.0000 (Dati: 0.0000, Fisica: 0.0000) | Parametro Scoperto D: 0.0176
Epoch 18300/50000 | Loss Totale: 0.0000 (Dati: 0.0000, Fisica: 0.0000) | Parametro Scoperto D: 0.0176
Epoch 18400/50000 | Loss Totale: 0.0000 (Dati: 0.0000, Fisica: 0.0000) | Parametro Scoperto D: 0.0176
Epoch 18500/50000 | Loss Totale: 0.0000 (Dati: 0.0000, Fisica: 0.0000) | Parametro Scoperto D: 0.0176
Epoch 18600/50000 | Loss Totale: 0.0000 (Dati: 0.0000, Fisica: 0.0000) | Parametro Scoperto D: 0.0176
Epoch 18700/50000 | Loss Totale: 0.0000 (Dati: 0.0000, Fisica: 0.0000) | Parametro Scoperto D: 0.0176
Epoch 18800/50000 | Loss Totale: 0.0000 (Dati: 0.0000, Fisica: 0.0000) | Parametro Scoperto D: 0.0176
Epoch 18900/50000 | Loss Totale: 0.0000 (Dati: 0.0000, Fisica: 0.0000) | Parametro Scoperto D: 0.0176
Epoch 19000/50000 | Loss Totale: 0.0001 (Dati: 0.0000, Fisica: 0.0000) | Parametro Scoperto D: 0.0176
Epoch 19100/50000 | Loss Totale: 0.0000 (Dati: 0.0000, Fisica: 0.0000) | Parametro Scoperto D: 0.0176
Epoch 19200/50000 | Loss Totale: 0.0000 (Dati: 0.0000, Fisica: 0.0000) | Parametro Scoperto D: 0.0176
Epoch 19300/50000 | Loss Totale: 0.0000 (Dati: 0.0000, Fisica: 0.0000) | Parametro Scoperto D: 0.0176
Epoch 19400/50000 | Loss Totale: 0.0000 (Dati: 0.0000, Fisica: 0.0000) | Parametro Scoperto D: 0.0176
Epoch 19500/50000 | Loss Totale: 0.0000 (Dati: 0.0000, Fisica: 0.0000) | Parametro Scoperto D: 0.0176
Epoch 19600/50000 | Loss Totale: 0.0000 (Dati: 0.0000, Fisica: 0.0000) | Parametro Scoperto D: 0.0176
Epoch 19700/50000 | Loss Totale: 0.0000 (Dati: 0.0000, Fisica: 0.0000) | Parametro Scoperto D: 0.0176
Epoch 19800/50000 | Loss Totale: 0.0000 (Dati: 0.0000, Fisica: 0.0000) | Parametro Scoperto D: 0.0176
Epoch 19900/50000 | Loss Totale: 0.0000 (Dati: 0.0000, Fisica: 0.0000) | Parametro Scoperto D: 0.0175
Epoch 20000/50000 | Loss Totale: 0.0000 (Dati: 0.0000, Fisica: 0.0000) | Parametro Scoperto D: 0.0176
Epoch 20100/50000 | Loss Totale: 0.0000 (Dati: 0.0000, Fisica: 0.0000) | Parametro Scoperto D: 0.0176
